state,district,cluster,cluster_label,mgnrega_gap_pct,health_insurance_gap_pct,combined_gap_score
haryana,ambala,2,Moderate-gap Mixed,13.6090573012939,81.0,47.30452865064695
haryana,bhiwani,2,Moderate-gap Mixed,25.607929007721552,71.8,48.703964503860774
haryana,charkhi dadri,2,Moderate-gap Mixed,9.078609119199026,70.3,39.68930455959951
haryana,faridabad,2,Moderate-gap Mixed,0.5279831045406547,67.2,33.86399155227033
haryana,fatehabad,0,High-gap Rural Low-literacy,10.451039851006422,70.6,40.52551992550321
haryana,gurgaon,2,Moderate-gap Mixed,9.078609119199026,65.4,37.23930455959952
haryana,hisar,2,Moderate-gap Mixed,19.31281550236118,72.1,45.706407751180585
haryana,jhajjar,2,Moderate-gap Mixed,8.705701078582434,73.0,40.85285053929122
haryana,jind,2,Moderate-gap Mixed,17.145017825632898,76.3,46.72250891281645
haryana,kaithal,0,High-gap Rural Low-literacy,15.039929015084294,70.9,42.96996450754215
haryana,karnal,2,Moderate-gap Mixed,6.833021564959588,75.4,41.1165107824798
haryana,kurukshetra,2,Moderate-gap Mixed,15.27839151568714,80.8,48.03919575784357
haryana,mahendragarh,2,Moderate-gap Mixed,17.92864476386037,74.4,46.16432238193019
haryana,mewat,0,High-gap Rural Low-literacy,9.078609119199026,88.5,48.789304559599515
haryana,palwal,0,High-gap Rural Low-literacy,13.89114541023558,76.5,45.19557270511779
haryana,panchkula,2,Moderate-gap Mixed,10.09104704097117,80.1,45.095523520485585
haryana,panipat,2,Moderate-gap Mixed,6.093238822246456,73.5,39.79661941112323
haryana,rewari,2,Moderate-gap Mixed,15.714285714285714,74.7,45.207142857142856
haryana,rohtak,2,Moderate-gap Mixed,9.078609119199026,75.2,42.139304559599516
haryana,sirsa,0,High-gap Rural Low-literacy,32.05175509802475,73.4,52.72587754901238
haryana,sonipat,2,Moderate-gap Mixed,20.260406391793254,77.6,48.930203195896624
haryana,yamunanagar,2,Moderate-gap Mixed,16.666666666666664,79.4,48.03333333333333
himachal pradesh,bilaspur,2,Moderate-gap Mixed,13.545766686207186,64.6,39.07288334310359
himachal pradesh,chamba,3,Moderate-gap Mixed,5.415253035443508,73.2,39.30762651772176
himachal pradesh,hamirpur,2,Moderate-gap Mixed,9.751051191350196,68.0,38.8755255956751
himachal pradesh,kangra,2,Moderate-gap Mixed,10.500861136700443,63.6,37.05043056835022
himachal pradesh,kinnaur,3,Moderate-gap Mixed,3.1849838627484286,64.1,33.64249193137421
himachal pradesh,kullu,2,Moderate-gap Mixed,5.788696294365525,73.2,39.49434814718276
himachal pradesh,lahul  spiti,2,Moderate-gap Mixed,9.709070520807376,68.8,39.254535260403685
himachal pradesh,lahul and spiti,3,Moderate-gap Mixed,5.860491709548313,66.3,36.080245854774155
himachal pradesh,mandi,2,Moderate-gap Mixed,6.123952158815896,58.7,32.41197607940795
himachal pradesh,shimla,2,Moderate-gap Mixed,7.094920281794587,62.9,34.997460140897296
himachal pradesh,sirmaur,2,Moderate-gap Mixed,9.672332223585071,73.8,41.736166111792535
himachal pradesh,solan,2,Moderate-gap Mixed,13.416200113000155,58.1,35.758100056500076
himachal pradesh,una,2,Moderate-gap Mixed,7.725775111937145,77.4,42.56288755596857
jammu and kashmir,anantnag,0,High-gap Rural Low-literacy,17.691477885652642,92.7,55.195738942826324
jammu and kashmir,bandipora,0,High-gap Rural Low-literacy,17.571177772689108,90.9,54.23558888634456
jammu and kashmir,baramulla,0,High-gap Rural Low-literacy,43.050048226342305,93.5,68.27502411317116
jammu and kashmir,budgam,0,High-gap Rural Low-literacy,23.128637679355098,94.8,58.964318839677546
jammu and kashmir,doda,0,High-gap Rural Low-literacy,2.9870353283393025,92.4,47.693517664169654
jammu and kashmir,ganderbal,0,High-gap Rural Low-literacy,16.87752706404069,91.7,54.28876353202035
jammu and kashmir,jammu,2,Moderate-gap Mixed,10.482226752947433,76.7,43.591113376473714
jammu and kashmir,kargil,0,High-gap Rural Low-literacy,19.06751739766317,90.45,54.758758698831585
jammu and kashmir,kathua,0,High-gap Rural Low-literacy,11.637020481890826,93.0,52.318510240945415
jammu and kashmir,kishtwar,0,High-gap Rural Low-literacy,3.5151808845730903,83.6,43.55759044228654
jammu and kashmir,kulgam,0,High-gap Rural Low-literacy,16.750739843960183,95.8,56.27536992198009
jammu and kashmir,kupwara,0,High-gap Rural Low-literacy,16.032685263454493,89.6,52.816342631727245
jammu and kashmir,leh,0,High-gap Rural Low-literacy,19.06751739766317,90.45,54.758758698831585
jammu and kashmir,poonch,0,High-gap Rural Low-literacy,5.545131345052341,88.9,47.22256567252617
jammu and kashmir,pulwama,0,High-gap Rural Low-literacy,33.99117529081428,90.1,62.04558764540714
jammu and kashmir,rajouri,0,High-gap Rural Low-literacy,8.428893462707048,83.6,46.01444673135352
jammu and kashmir,ramban,0,High-gap Rural Low-literacy,9.546353872244206,90.8,50.173176936122104
jammu and kashmir,reasi,0,High-gap Rural Low-literacy,6.418825191051476,88.8,47.60941259552574
jammu and kashmir,samba,2,Moderate-gap Mixed,10.257970309077633,81.0,45.62898515453882
jammu and kashmir,shopian,0,High-gap Rural Low-literacy,23.59578894282292,91.6,57.59789447141146
jammu and kashmir,srinagar,2,Moderate-gap Mixed,25.89838909541512,82.1,53.99919454770756
jammu and kashmir,udhampur,0,High-gap Rural Low-literacy,10.122291638973815,83.2,46.66114581948691
jharkhand,bokaro,2,Moderate-gap Mixed,13.782632342277012,55.3,34.541316171138504
jharkhand,chatra,1,Moderate-gap Rural,10.768475726964134,53.5,32.13423786348207
jharkhand,deoghar,1,Moderate-gap Rural,13.735905844301694,46.2,29.96795292215085
jharkhand,dhanbad,2,Moderate-gap Mixed,22.137838324764054,54.3,38.21891916238202
jharkhand,dumka,0,High-gap Rural Low-literacy,14.222177297078742,54.6,34.41108864853937
jharkhand,garhwa,1,Moderate-gap Rural,12.15679829066853,44.7,28.428399145334268
jharkhand,giridih,1,Moderate-gap Rural,11.826852531181217,47.6,29.71342626559061
jharkhand,godda,0,High-gap Rural Low-literacy,13.430431921305116,54.1,33.76521596065256
jharkhand,gumla,1,Moderate-gap Rural,11.8066868357769,48.3,30.05334341788845
jharkhand,hazaribagh,1,Moderate-gap Rural,18.95560944749051,45.0,31.977804723745255
jharkhand,jamtara,1,Moderate-gap Rural,8.26803007135576,37.1,22.68401503567788
jharkhand,khunti,1,Moderate-gap Rural,15.162423930744836,41.8,28.481211965372417
jharkhand,kodarma,1,Moderate-gap Rural,20.18376595479302,43.2,31.69188297739651
jharkhand,latehar,1,Moderate-gap Rural,14.667534122895534,47.8,31.233767061447764
jharkhand,lohardaga,1,Moderate-gap Rural,13.779543855292022,41.1,27.439771927646014
